index,name,cate_1,cate_2,cate_3,dong,lon,lat,cate_mix,naver_keyword,naver_map_url,naver_store_type,naver_star_point,naver_star_point_qty,naver_blog_review_txt,naver_blog_review_qty
267498,수미락,한식,한식/백반/한정식,한식 음식점업,흑석동,37.5078824637676,126.964336582062,한식한식 백반 한정식한식 음식점업,흑석동%20수미락,https://m.place.naver.com/restaurant/20911291,한식,4.39,23.0,"날씨가 많이 더워졌죠?! 이런날에 시원하고 담백한 음식을 찾게 되는데요??? 그래서 점심때 찾아간! 아는 사람만 안다는 중앙대 흑석역 숨은 맛집! 흑석역에 위치한 수미락 입니다ㅎㅎ 외관을 이래뵈도 숨은 맛집이라는거!!...,,안녕하세요~ 오빠대리가 추천하는 흑석역/흑석동 맛집 칼국수, 수제비 맛집 ""수미락"" 입니다. 흑석동에는 오래된 맛집들이 많습니다. 규모는 작지만 직접 육수를 끓여서 맛있게 해 주십니다. 보시는 것 처럼 넓지는 않아요...",3
267873,이모네집,한식,한식/백반/한정식,한식 음식점업,상도1동,37.4946619105607,126.958966600884,한식한식 백반 한정식한식 음식점업,상도1동%20이모네집,https://m.place.naver.com/restaurant/20510599,"족발,보쌈",4.14,69.0,"안녕 서울에 있을 날이 얼마 안남은 내가 오늘 소개하고 싶은 맛집은 ㄹㅇ 내 쟈취방에서 엎어지면 코닿을데 있는 이모네참족발보쌈 집인데 지금까지 술마시러 두 번 점심 먹으러 한 번 가봤다. 근데 모두 만족함ㅇㅇ...,어제 시동생과 조카의 생일을 축하하는 자리를 의정부에서 가졌어요 식사를 하고 집에 돌아오니 더운날씨탓인지 기진 맥진 오늘은 오전에 정기진료 받으러 병원을 다녀오는데 기운도 없고 하품도 계속 나오는게...,원래 숭실대입구역 앞에 있는 아바디라는 평냉집을 가려고 했는데... 생각지도 못한 휴점? 마치 느낌은 폐점인데... 암튼 정말 여기 하나 보고 왔다가 진이 빠져서 그냥 바로 앞에 있던 족발집으로 들어갔다. 잠깐...,숭실대맛집 이모네참족발보쌈 방문기 오늘은 숭실대 입구역 1번출구에서 바로 보이는 이모네참족발보쌈 집에 방문했어요! 맨날 눈으로만 보고 지나치다가 오늘은 그쪽 골목에 갈 일이 있어서 점심특선먹으러 들어가...,숭실대 입구역 맛집 점심특선 보쌈정식 숭실대 입구역 맛집 이모네 참 족발보쌈 보쌈정식 (8,000원) 어제 지인이랑 숭실대입구역에서 점심을 먹게 되었는데요. 우연히 발길 따라 걸어가다 발견해 들어간 숭실대 입구역...,보쌈먹고싶은데 혼자일땐 이모네참족발보쌈에서 런치메뉴ㄱㄱ 그냥저냥 배가 많이 안고플때 가기 좋은 밥집 찬이 참 잘나온다 런치로 나온 보쌈정식 8,000원 가격치곤 고기양이 너무 적긴하지만 반찬이 많아서 한끼...,주말 오후에 숭실대역 근처에서 일보다가 끼니 때우려고 방문했다가 완전 반한 맛집 점심에 너무 맛있게 먹어서 저녁도 한번더 먹으려고 방문 했는대 저녁은 식사가 안된다고 하네요 ㅠㅠ 집 반찬처럼 나오고 다 맛있어요...,이사하는 날에 너무 힘들어서 집옮기다가 포기하고 밥먹으러 갔다. 맛집 찾아 돌아다니...기는 개뿔 그냥 아무데나 갔다. 근데 맛집이었다. 여기는 점심때 8000원 보쌈정식을 하는데 정말 반찬 보쌈 채소 모두...,오늘은 제 최애 맛집 숭실대 입구역 1번출구 바로 앞에 있는 이모네 참족발 보쌈집 입니당 점심특선 시간은 11:30~14:30 입니당 가격은 8천원 입니다! 다양한 기본반찬,된장찌개,다양한 쌈 진짜 맛있어용든든한 한끼 식사...,제가 올리는 모든 매장은 '강력추천' 하는 매장의 정보를 공유하는 것이 아니라 다양한 매장의 정보를 공유하는 것에 있습니다. 부족한 점이 있는 매장들도 주관적인 관점에서 후기를 기록하오니 인테리어와 분위기 음식의...",22
268208,마루스시,일식/수산물,음식점-초밥전문,일식 음식점업,상도1동,37.4974787414234,126.953476497392,일식 수산물음식점-초밥전문일식 음식점업,상도1동%20마루스시,https://m.place.naver.com/restaurant/31842610,"초밥,롤",4.43,173.0,"쌀쌀해지는 날 가볍게 한잔하기 좋은 사시미&초밥 마루스시 ★★★ 상도역과 숭실대역 8:2의 위치한 골목길 작은가게이지만 이 동네에서 꽤 유명하다. 코로나 때문에 포장을 많이 하시는 분위기였다. 2인석 창가 4인석...,오늘은 숭실대입구역 근처에 위치한 마루스시에서 모듬 초밥을 먹고 느낀 소감을 기록해봅니다. 마루스시라 쓰고 마약스시라고 읽는다 아래는 마루스시의 위치입니다. 마루스시는 제가 숭실대 맛집 소개 부탁을 받으면...,오늘 기록할 소감은 숭실대입구역 근처에 위치한 내 맘속 초밥 1위! '마루스시' 입니다. 아래는 마루스시의 위치정보입니다. 오늘은 마루스시 다찌석에서 초밥을 먹었습니다! 다찌석에서 먹으면 사장님께서...,가끔 즐기러 가는 스시집. 한국에 이 가격으로 이런 퀄리티를 맛보기란 드물다. 다찌에 앉았다. 속을 데우기 딱 좋은 죽. 도쿠리로 시킨 정종. 시원하니 좋다. 처음으로 선보인 광어. 광어의 식감이 잘 살아있어서 좋았다....,평소에 일식을 너무너무 좋아하는데 아주 그냥 환장을 하는데 그걸 아는 박모씨가 또 저를 위한 맛집을 알아와 절 데려갔습니다. 영업시간 매일 - 12:00~ 22:00 브레이크 타임 - 14:00~17:00 참고 하고 가세요 ! 그리고 사실,,,초밥...,오늘은 숭실대학교 근처에 있는 마루스시에 갔다와서 재방문 후기 작성해봅니다! 개인적으로 숭실대학교에서 맛집 1위라고 생각합니다. 아래는 과거 포스팅입니다. 평소에는 테이블 좌석을 예약해서 먹었지만...,언니네 사진관 한다입니다:) 나이 스물일곱 아직도 대학생인한다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 푸합 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 초등학교보다 대학교를 더 오래다닌다고 엄마가 매일 잔소리하세요 저희학교 맛집을 소개합니다....,안녕하세요 서강입니다. 소개해드릴 집은 동작구 상도동에 위치한 ""마루스시"" 입니다. 숭실대입구 쪽에 위치해있어 학생들도 많이 오고 일반인들도 많이 찾는 곳입니다. 가게가 크지 않아서 다찌에 대략 6명, 4인...,마루스시 서울 동작구 상도로37길 79 02-814-3361 매일 12:00 ~ 22:00 브레이크 타임 2:00 ~ 5:00 일요일 휴무 맛있는 초밥집 넘 많음 우리 동네엔 없음 이미 상도동에선 이름난 마루스시 방문 숭실대입구역 3분 거리 예약 후 방문...,지난 목요일, 퇴근 후, 집에서 오빠를 기다리고 있었어요! 오랜만에 늦게까지 함께할 수 있는 날이었기에 동네에서 함께 여유롭게 밤을 보내기로 했죠! ^.^ 이얏! 죠타죠타:) 이 날 SK통신장애때문에 진짜 연락 갑자기 안돼서.....",102
268870,윤정즉석김밥,분식,라면김밥분식,분식 및 김밥 전문점,흑석동,37.5056738861433,126.961143638064,분식라면김밥분식분식 및 김밥 전문점,흑석동%20윤정즉석김밥,https://m.place.naver.com/restaurant/1979379611,김밥,4.54,13.0,아침에 일찍 일어나면 좋은이유 여유롭다 그리고 상쾌하다 나만의 시간이 있다 토요일이라서 아이들이 다 자고있어서 오늘은 아이들이 좋아하는 김밥을 사러 혼자서 30분을 또 걷습니다 아침에 일어나서 걸으니 사람들이...,1
269070,피자스쿨,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",흑석동,37.507618034040796,126.966036835557,"패스트푸드피자전문피자, 햄버거, 샌드위치 및 유사 음식점업",흑석동%20피자스쿨,https://m.place.naver.com/restaurant/18710533,피자,4.39,155.0,"흑석역 2번출구에서 도보로 5분만 걸어오시면 바로 보이는 Pizza school 전화번호 참고하시구요 (미리 전화해서 주문해놓고 찾아가시면 기다리실 필요도 없구 좋습니당) 메뉴는 요기 홈페이지에서 참고하세용...,피자스쿨 최애 메뉴 추천! 안녕하세요! 오늘은 피자스쿨의 대표 메뉴 중 하나인 고구마 피자와 포테이토 피자를 리뷰해보려 합니다. 피자스쿨은 가성비있는 저렴한 가격의 피자로 유명한데요. 가격대비 맛도 정말...,#흑석동 에서 #피자 를 먹고싶을 땐 #피자스쿨 배민 어플에서는 50분 걸린다지만 매번 30분 내로 배달이 왔던 것 같다. 피자스쿨을 좋아하는 이유는 사이드메뉴가 맛있기 때문이다. 치킨텐더 겁내 크런치하고...,9호선 흑석역 앞에는 몇가지 시설들이 있는데요 그중에 하나가 자전거 대여소!!아마 동작구청에서 운영하는거 같은데무료랍니당!빌리구 나서 바로 옆에 초등학교 가기 직전나 있는 길로 들어가면 한강이 보여용 가기...,상도 피자스쿨 멕시칸바이트피자 휴무날엔 뭐니뭐니해도 밖에서 먹는게 최고져잉~? 밥해먹기 귀찮고 피자가 땡길땐 피자스쿨 ~ @,@ 집에서 퍼질러자고 일어나서 , 귀차니즘 발동해서 고양이세수를 하고 집근처 상도...",5
269482,현주네김밥,분식,라면김밥분식,분식 및 김밥 전문점,흑석동,37.50648933855621,126.962681875431,분식라면김밥분식분식 및 김밥 전문점,흑석동%20현주네김밥,https://m.place.naver.com/restaurant/933257177,한식,4.54,14.0,김밥을 쫓는 모험 61번째. #동작구 #흑석동 #현주네김밥 이런 외관의 김밥집이 보이는데 안 먹어볼 수 없잖아? 흑석시장 한켠에 있는 연식있어 보이는 김밥집 현주네 김밥이다. 옛날 우리 외가 전화번호가 814로...,1
270952,쌀돈,별식/퓨전요리,동남아음식전문점,기타 외국식 음식점업,상도1동,37.4933781675726,126.953386707101,별식 퓨전요리동남아음식전문점기타 외국식 음식점업,상도1동%20쌀돈,https://m.place.naver.com/restaurant/1729754388,돈가스,4.61,19.0,"와,,, 진짜 솔직히 너무 맛있는 돈까스 맛집 찾았어요,,,, 안녕하세요, 잡동사니입니다!ㅎㅎ 진짜 진짜 진짜 관악구, 동작구 사시는 이웃분들 계시면 여기 진짜 강추여,,, 포장을 떠나서 제가 지금까지 먹어본 돈까스...,요즘 날씨가 정말 많이 더워졌어요. 그러다보니까 시원한 음식도 많이 먹게 되지만, 항상 에어컨 아래에 있다보니까 목이 칼칼하기도 하고 냉방병이 오려고 하는 것같아 뜨끈한 국물을 마시고 싶어서...,#숭실대입구맛집 #상도동맛집 #숭실대입구돈까스 #숭실대입구돈까스맛집 #숭실대입구쌀국수 #상도동돈까스 #상도동쌀국수 집에 있다가 전날 술도 많이먹었겠다.. 배민검색 중에 집근처에 쌀돈이라는 가게가 있어서...,쌀국수와 돈가스라니 묘한조합이지 않나요? 배민 맛집으로 유명한 곳이 있다고 해서 방문포장해왔습니다 #쌀돈 입니다 쌀돈 서울 동작구 상도로60길 20 대림아파트상가동104호 매일 11:00 - 21:00 *매주 월요일 휴무 매장...,주말 아침, 느즈막히 아점을 먹으러 상도동 대림아파트 상가에 있는 쌀돈에 돈까스와 쌀국수를 먹으러 다녀왔다. 셰프님의 캐리커처가 그려져있는 간판 넘나 귀욤 영업 시간 : 매일 11:00-21:00 월요일 휴무 숭실대입구역 1번...,쌀돈을 찾아가시려면 이 노란 간판을 찾아보시면 됩니다. 숭실대 입구역에서 언덕으로 쭉 올라오다보면 오른쪽 방향에 있어요! 직접 매장으로 전화를 하면 배달이 안되고 배달의 민족이나 쿠팡이츠를 통해서만 배달이...,코로나19로 인하여 배달 및 TAKE OUT이 많은 요즘 숭실대입구역 근처 괜찮은 집 한군데 소개합니다. 이름은 쌀돈! 쌀국수와 돈까스를 전문으로 하는 집인데요. 약간은 관련성이 없는 쌀국수와 돈까스라 생소하긴 했으나...,주기적으로 시켜먹는곳이 그리 많지는 않는데 여기는 진짜 너무 맛있다..! 치즈롤까스??가 맨날 품절되어서 아쉽지만 그래도 집앞에 이런 가게가 있어 너무 좋다 2인세트 / 23,000원 푸-짐 Previous image Next image",8
271604,송이네집밥,한식,한식/백반/한정식,한식 음식점업,상도1동,37.49453946076879,126.956322067768,한식한식 백반 한정식한식 음식점업,상도1동%20송이네집밥,https://m.place.naver.com/restaurant/1164607482,한식,4.4,10.0,새로운 가게가 생겼다!!!! 사실 이 가게가 생긴 지는 꽤 됐다. 다만 코로나로 인해 가게가 문을 열어도 사람들이 학교에 안오니 잘 모른다. 내가 학교 근처에 살았을 때 이 가게를 알았지만 잘 안갔다. 이유는 모르겠으나...,1
272246,흑석동명당김밥,분식,라면김밥분식,분식 및 김밥 전문점,흑석동,37.5080162164145,126.964176383953,분식라면김밥분식분식 및 김밥 전문점,흑석동%20흑석동명당김밥,https://m.place.naver.com/restaurant/12039287,김밥,4.34,248.0,"흑석역에서 일정이 있게 되면 꼭 명당김밥에서 밥을 먹는거 같다... 이번엔 진라면 과 치즈김밥을 먹어봤다. 4번째 방문인데 콩나물국이 있는지 처음 알았다. 예전엔 공짜로 먹을 수 있었나 보다.. 명당김밥이 유명하게...,요즘 동네 전통시장 투어에 재미 들였습니다. 수원에 계신 부모님께서 가꾸고 계신 밭에 두릅이 새싹을 틔어 수확하고 나서 살짝 데쳐서 먹으니 맛이 아주 기가 막히더라고요. 그래서 요즘 아내와 함께 동네 전통시장에서...,신랑이 엄청 좋아하는 밥은? 흑석동 명당 김밥^^ 구 하나은행자리 옆에 위치해있어요. 진짜 30년 넘게 운영하셨대요. 시부모님께서 사다주셔서 먹어봤는데 오홋? 흑미가 섞여서 구수하고 김밥 속도 알차서 너무 맛있게 먹은...,제 최애 음식은 김밥인데요~ㅎㅎㅎ 흑석동 김밥맛집 명당김밥먹었어요~맛있어요~내돈내먹 맛: ★★★★☆ 가격: ★★★★★ 서비스: ★★★★☆ 웨이팅: 동네 김밥집이고 거의 포장손님이라 많이 5분이상 기다린적은...,오늘 오전에 코로나 백신 얀센을 맞아야하기 때문에 나왔는데 시간이 1시간 가량 남아서 아침도 안 먹었겠다. 아침밥 먹으러 밑으로 내려갔다. 시장 쪽 방향 내가 백신 맞아야 할 곳이다. 두번째 방문이였고 저번에...,김밥을 쫓는 모험 60번째. #동작구 #흑석동 #명당김밥 흑석시장 근처에 있다. 명당김밥 주문. 2600원인데 현금을 내면 5백원을 거슬러준다. 메뉴판 사진을 찍고있으니까 어디 올릴거면 예쁘게 찍어주고 잘 올려주고...,아침부터 흑석역 주변을 돌아다니다가 배가고파서 주변을 어슬렁 거렸는데 이 가게가 눈에 띄어서 들어왔다. 사장님께 식사되냐고 물어봤는데 라면 밖에 안된다고 말씀하셔서 먼저 떡라면을 주문했다. 라면을 기다리면서...,중앙대병원 밥집 흑석역 김밥 명당김밥 얼마 전부터 중앙대병원 근처 볼일이 있어서 일주일마다 가게되는데 간단히 먹기 편한 밥집을 찾다가 예전 회사 직원이 출근할때 마다 즐겨 사오던 명당김밥이 병원 근처에 있어...,안녕하세요 윤뎡이에요 흑석동에 사시는분이라면 모두나 알만한 맛집!! 명당김밥이에요~~ 아침일찍부터 저녁까지 문을열어요! 가격이 올랐지만 저렴한거 실화인가요??? 싸여있는 김밥!!! 흰쌀밥이 아니여서 집에서 엄마가...,흑석동은 대학가 앞에 트렌디한(?) 식당들도 많은데, 시장근처쪽에는 오래된 식당들도 많습니다. 풍년곱창도 그렇고 식당의 겉모습만 봐도 오래된곳들이 줄지어 있는데 이곳도 그 근처입니다. 저희는 처음에...",12
275344,엠,유흥주점,룸살롱/단란주점,일반유흥 주점업,흑석동,37.5084939632544,126.962145149424,유흥주점룸살롱 단란주점일반유흥 주점업,흑석동%20엠,https://m.place.naver.com/restaurant/31144138,미용실,4.91,,"헤어아티스트M 중앙대점 설 연휴 잘 보내고 있으신가요 ! 모두 새해 복 많이 받으세요 ♀️ 설 연휴 전날 1주 1뷰티를 실천하고 온 단소입니다. 3개월에 한번씩 뿌염을 해서 클리닉도 주기적으로 받으려고 해요. 이 날도...,흑석동 미용실, 중앙대 미용실 헤어아티스트엠 중앙대점 무코타 클리닉으로 건강한 머릿결 나는 머리카락이 가늘고 푸석푸석해서, 2-3개월에 한번씩 주기적으로 클리닉을 받는다. 사실 더 자주 받아야 좋긴 하지만...,헬로우 하루에 포스팅 1-3개 하기 프로젝트 합니다 왜냐믄 이제 또 앤드라이브가 꽉꽉 차가고 있기 때무니죠 ㅠㅠ 흑흑 강제 블로거 얼마전부터 머리가 아주 축축쳐지는게 마음에 안들지 모에오 그래서 파마하러 미용실에...,안녕하세요 농이입니다. 항상 홈케어로 열심히 머릿결을 관리하긴하는데 자외선에 노출도 많이되고 아무래도 홈케어로는 한계가 있어서 클리닉을 받으러 흑성동 미용실에 방문했어요! 제가 이번에 방문해본 곳은...,머릿결 복구를 위해 열심히 힘쓰고 있는 몽쉘입니다! 저번 바이올렛 염색이후로 무코타클리닉을 한번 받고 머릿결이 많이 좋아졌어요!! 그래서 이번엔 헤어아티스트엠 중앙대점으로 찾아왔습니다!! 이곳도 주차가...,안녕하세요 ! 어제는 헤어아티스트 M 중앙대점에 클리닉 받으러 다녀왔어요! ㅎㅎ 내부는 이렇게 생겼답니당 대기할 수 있는 테이블도 마련되어있어요 먼저 클리닉 하기 전의 상태입니다! 얼마전에 파마도 하고 염색도 해서...,안녕하세요~ 요즘 제가 뷰티쪽에 관심이 많아졌어요. 꾸준히 헤어 관리를 받고 있는데, 와 처음 관리 받을때와 비교해보면, 정말 그때는 원시인 수준이더라구요 ㅠ,ㅠ 요즘 머릿결 보면 용됐다용됐어 그 수준입니다. 저는...,안녕하세요~ 루아입니다 오늘은 오랜만에 뷰티샵 리뷰! 흑석동 미용실 헤어아티스트M 중앙대점에서 무코타 클리닉을 받은 후기를 작성해보려고 해요 클리닉 과정이 궁금해서 블로그 후기를 보시는 분들이 많으실테니 제가...,로레알과 협력하여 최상의 기술과 새로운 트렌드를 만들어나가는 곳 흑석동 미용실 헤어아티스트엠중앙대점 수지실장님께 무코타클리닉후기 미쁜내 흑석동 미용실 헤어아티스트엠중앙대점 ː 서울시 동작구 흑석동 102...,안뇽하세요 린린이에요 요즘 머리가 넘 푸석푸석 해져서 무코타 클리닉 받으러 헤어아티스트엠중앙대점에 다녀왔습니다 헤어아티스트엠 중앙대점 저는 저녁 7시로 예약을 했는데 저녁이라 그런지 손님이...",145
275467,스타벅스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,상도1동,37.503227682254895,126.948431169421,커피점 카페커피전문점 카페 다방비알콜 음료점업,상도1동%20스타벅스,https://m.place.naver.com/restaurant/37391902,카페,4.47,,"숭실대입구역 스타벅스 공부하기 좋아요 ! 배배공은 비록 옆학교를 다니지만 제가 자주 애용하는 카페가 있는데요 넓기도 넓고 나름 조용한 편이라 항상 찾는 곳이 있습니다 숭실대 주변에는 스벅이 두 곳이 있는데요 제가...,7/8 작살나무라네 작살나게 뭘 끝내준다는건지 들켰네 동석이한테 테스트 보내면 군말없이 잘해줌 은근 자기도 즐기면서 ~ 평온한 목요일 놀러와요 평일엔 심심 어쩌다보니 평일에도 일하고 주말에도 일하고 있는데...,별다방 접선~ 생크림카스텔라 우걱우걱~ 이웃집백호 19년 달력도 고터에서 간만에 초록색 라인 탄 날~ 잠깐 물건만 전달하느라... 나름 조용할 것 같은 매장 고른건데~ 조용은 한데... 자리는 가득찬;;; 대학가에 공부 하는...,돌체 카라멜칩 커피 프라푸치노 서머2 음료 Tri-Star Dash 이벤트 스타벅스 서머2 음료 Tri-Star Dash 이벤트가 6월 21일까지로 얼마 남지 않았어요. 별적립을 무려 +3개나 해주는데 이런 기회 놓치기는 너무 아쉽죠 ! 마침 제가...,안녕하세용. 용쿤이에용. 오늘의 포스팅은 스타벅스 숭실대입구역점입니다. < 용쿤's 535th 스타벅스 : 스타벅스 숭실대입구역점 > 주소 서울특별시 동작구 상도로 354 (상도동) 서울특별시 동작구 상도동 475-5 영업시간...,아침일찍 스타벅스에 왔다. 요즘에 뭔가 아침을 꼭 먹어야겠다는 아주 이상한 강박증같은게 생긴 것 같다. 그래서 아침도 먹을겸, 일도 할겸 짐을 챙겨서 숭실대까지 왔다. 내가 늘 먹는 치즈베이글, 크림치즈, 아이스커피...,Starbucks 서울 숭실대학교 앞 음식점 ""샤로 스톤""에서 여자친구와 함께 저녁 식사를 마친 뒤 숭실대 캠퍼스 산책을 하고서 여기에 와 음료 한 잔 하며 오붓하게 시간을 보냈다. 요즘 나온 신상품 ""Toffee Nut Latte...,미라클 모닝러너 15기 8일차! #블챌 #오늘일기 2일차! [모닝 루틴] 1. 기상 및 스트레칭 주말은 7시 기상. 아침에 일어나서 창밖을 보니 새벽에 비가 좀 왔나보다. 일어나자마자 스트레칭 좀 하고 LP 바로 틀고 뒹굴뒹굴- (어제...,작정을 하고 스벅의 노예가 되었다 이틀연속이다 어제 친구가 벤티사이즈의 음료쿠폰을 보냈다 명절 잘 보내란 메세지와~ 그 핑계로 신랑씨의 몫이라며 스마트폰링을 하나 더 사기로 한다 음료는 환장하게 달달구리 하구나...,좋아하는 창가자리의 카페 오랜만에 방문이다 여름내 물리치료 받으러 다니느라 나오질 못했다 오늘은 광복절이라 병원 휴진 늦잠이나 잘까했으나 그거 참 안되는사람 어제부터 기다렸던 비가 온다 무척 더웠던 전날...",71
275660,푸라닭치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,상도1동,37.4988888903899,126.951952675112,닭 오리요리후라이드 양념치킨치킨 전문점,상도1동%20푸라닭치킨,https://m.place.naver.com/restaurant/1347370528,"치킨,닭강정",4.35,306.0,"서울 동작구 상도동 푸라닭 간판 LED 채널 바른디자인 바른디자인 안녕하세요! 바른디자인입니다. 오늘 소개해드릴 다섯 번째 포스팅은 푸라닭 상도 1동점 간판 및 실내외 사인 제작ㆍ설치입니다. 바른디자인...,안녕하세요~~ 회장입니다!! 오늘은 #배달음식 #내돈내산 #푸라닭 #상도1동점 #배달 #블랙알리오 #푸라닭치킨 #배달치킨추천 #푸라닭 #치킨 포스팅 입니다~~ 오늘 소개해드릴 배달음식은 바로 요즘의 대세 푸라닭이에요...,제가 너무 좋아하는 '푸라닭치킨' 원래는 배달로 자주 시켜먹지만 오늘은 친구네 동네인 상도동으로 가서 홀에서 먹기로 했습니다!!! 빠르게 배달해주시는 치킨도 맛있지만 갓 나온 치킨을 홀에서 먹으면 그것 또한...,안녕하세요 ღ ◡̎ ღ 어제 식은땀흘리듯 아픈상태에서 꾸역꾸역 일하고오니 너무 힘들었어서 치킨먹어야겠다 싶어서 바로 주문했답니당 그동안 푸라닭 너무 먹고싶었는뎅 순살이 안되더라구여 한참동안..... 설마 또...,안녕하세요 블로거 청년입니다! 오늘은 퇴근후 푸라닭을 시켜 먹어봤어요 기프티콘으로 받은 푸라닭을 !! ㅠㅜ 너무 오랜만에 먹는거라 아주 두근두근했습니다 원래 기프티콘은 고추마요치킨이었지만 저는 푸라닭에...,생일날에 잔뜩받은 푸라닭 카카오톡기프티콘^^... 요즘에는 부담없이 선물을 주고받을수있어 편해졌다 프리미엄 치킨 푸라닭 기프티콘을 사용하려고 하는데 이거 어디에서 주문해야되는지 모르겠는거?! * 카카오톡...,오늘은 저의 최애 치킨집 푸라닭의 신상메뉴인 '투움바'와 함께 저의 최애 '블랙알리오', 그리고 사이드메뉴 두가지를 리뷰하려고 합니다 :) 정해인 치킨이라는 별명을 가진 푸라닭 얼마 전에 드디어 상도점이 오픈해서...,연말이라 가족끼리 연말 파티 소박하게 했어요~ 동네에 전속모델인 정해인 배우인 푸라닭 치킨이 생겨서ㅋㅋㅋ 얼마나 맛있길래 뻔한 거 먹지 말라고 하는지 궁금해서 주문해봤습니다! 푸라닭 도착!! 입구에는 배너가...,#푸라닭윙콤보 #푸라닭배달 #푸라닭 #푸라닭씨즐링윙콤보 #푸라닭윙콤보가격 #푸라닭메뉴 시켜먹는 치킨 중에 요즘 들어 제가 가장 좋아하는 푸라닭. 푸라닭에서 먹은 메뉴 중에 윙콤보를 가장 맛있게 먹어서, 오늘도...,세상은 넓고 맛있는 치킨은 특히 많다! 오늘은 얼마전에 굉장히 맛있게 먹었던 치킨인 푸라닭 메뉴추천을 해보려고 한다. 이모랑 건강검진을 받고 배가 몹시 고파진 쓴비는 이모네집 근처에 있는 푸라닭 상도점을...",26
277544,치폴레옹중앙대점,닭/오리요리,후라이드/양념치킨,치킨 전문점,흑석동,37.507967401150204,126.960670735951,닭 오리요리후라이드 양념치킨치킨 전문점,흑석동%20치폴레옹중앙대점,https://m.place.naver.com/restaurant/38009966,"스테이크,립",4.26,40.0,"중앙대 치킨 스테이크 맛집 치폴레옹 지지난 토요일에도 딸내미가 논술 시험을 보러 다녀왔는데 아들이 추천해준 치킨 스테이크를 점심으로 먹고 들어가려고 여유 있게 출발했었지요. 그런데~~~~~ 아들이 맛있다고...,제가 중앙대 근처에서 식사하거나 당구를 치는 일이 가끔 있는데 지나다니다 보면 항상 자리가 만석인 곳이 보이더군요. 궁금해서 방문해봤습니다. 중앙대학교 맞은편 안동장 근처의 골목에 위치한 치폴레옹... 치킨...,일단 여러분들중에 미드나잇선 안보신분 있으시면 당장 보고오세요 남주가 미치게 잘생겼으니까 ,, 당장 ,,, right now ,,, 내가 진짜 잘생겼다고 생각한 외국배우 얼마 안되는데,,,, 패트릭 슈왈제네거 ,,,, 이 남자는 진짜...,항상 밥을 먹을때면 어떤 메뉴를 먹을까 고민이 많이 되는 것 같아요! 오늘은 뭔가 맛있는게 끌려서 저번에 먹었던 치킨 스테이크를 먹어야겠단 생각이!! 그래서 찾은 곳은 신선치킨 ""치폴레옹"" 입니다!! 입구 앞에 보면...,* 영업시간 * 월-토 : 11:00 - 00:30 일 : 17:00 - 00:30 흑석동에 10년째 서식중이다 내가 3학년땐가 4학년때 생긴 치폴레옹 (2016년경?) 지금은 간판이 신선치킨으로 바뀐듯 내 기억에는 지금보다 더 저렴해서 굶주린 중앙양에게...,안녕하세요, 해맑이에요! 오늘은 제 영역 ㅋㅋㅋㅋㅋ이라고 할 수 있는 흑석동에서 밥을 먹고 왔어용 평소에 중앙대생들 사이에서도 #중앙대밥집 으로 유명한 <치폴레옹> 인데요! 제가 평소에도 참 애정하는 곳입니당...,흑석역맛집 중앙대치킨 치폴레옹 가성비짱이에요! 바람도 쌀쌀하고 배도 고파져서 친구와 밥 먹기로 하고 흑석역맛집 치폴레옹에 다녀왔습니다~~ 흑석역맛집 치폴레옹은 중앙대치킨이라고 불릴만큼 치킨요리로 유명한...,가성비 치킨스테이크 맛집으로 너무 잘 알려져 있어서 더 설명할 것도 없는 치폴레옹에 신메뉴가 생겼더라. NEW Cc포크스테이크 출시! ㅋㅋㅋ̆̈ 몇년동안 치킨스테이크만 팔던 치폴레옹에 돼지스테이크라니... 신기해서...,중앙대맛집 흑석역맛집 ] 치킨스테이크 맛도 가격도 착한곳 흑석역맛집 중앙대맛집 치킨스테이크를 저렴하게 먹을 수 있는 치폴레옹에 갔다왔어요! 낮에는 날씨가 따뜻해져서 친구와 여기저기 다녔더니 너무...,흑석역맛집 중앙대치킨 잘하는 곳! 날씨가 추워지니까 뭔가 맥주가 마시고 싶어져서 급 친구와 약속을 잡고 흑석역맛집을 검색했어요~ 중앙대치킨이라고 치킨스테이크와 수제맥주를 함께 파는 곳이 있어서 거기로 걸음을...",69
